"workerId","stim_set","image","log_rt","likelihood_rating","box_percent","change_percent","eccentricity","change_type","group"
"A9WIOFVRSYW3L","wolfe1","image-110",1.03758584282662,3,3.02249,2.74753,250.288,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-114",1.13924921757161,2,2.44078,2.14513,299.977,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-119",1.2804190087762,1,0.752924,0.486357,293.22,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-129",1.14273351131352,2,2.17691,1.43448,242.2,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-130",1.69485079100485,1,0.494753,0.4003,312.386,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-133",1.31236779471597,1,0.934333,0.708846,152.069,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-134",1.06404596286448,2,0.849175,0.616792,233.985,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-135",1.34433331568128,2,0.47976,0.376912,115.421,"color","Judged by returning"
"A9WIOFVRSYW3L","wolfe1","image-137",0.933234128714808,3,0.937931,0.797601,120.204,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-005",0.979502848787401,1,2.5907,1.70105,31.6425,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-006",1.05146124432418,3,0.386807,0.313943,280.845,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-010",0.94255368033421,3,0.82039,0.516342,277.683,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-019",0.965154645986925,5,2.71784,2.05817,281.626,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-020",0.950997333988805,1,0.491754,0.3997,91.7824,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-032",1.02958667163046,3,1.42129,1.09535,342.235,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-033",1.04095817338421,3,3.31334,2.51454,322.419,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-042",1.03454824709847,2,0.172114,0.13913,206.816,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-047",1.37993972280192,2,0.124138,0.10015,194.743,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-050",0.947776708464738,4,2.36522,1.68936,188.449,"disappear","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-081",1.12398223621146,2,1.68906,0.4006,151.442,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-091",1.18067055295789,2,0.984408,0.675862,170.449,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-092",1.51104068081366,2,2.13253,0.393403,245.305,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-094",0.843730965112092,2,0.27,0.1812,39.5601,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-108",1.33368904170391,2,0.643178,0.448876,97.3088,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-118",1.24870873560092,2,0.22039,0.197001,287.124,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-119",0.864095573424247,2,0.752924,0.486357,293.22,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-121",0.833975371279906,2,0.782609,0.651574,103.947,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-122",1.10476016663853,2,1.30615,0.712444,196.4,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-125",1.04446136081066,3,0.778711,0.573013,259.942,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-128",0.953131225183445,2,0.486957,0.341229,237.876,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-135",0.855640280890145,3,0.47976,0.376912,115.421,"color","Judged by returning"
"ABEU56A0TRZ7S","wolfe1","image-136",1.10359849397794,3,2.9931,1.74033,276.134,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-004",1.02718646183674,5,1.93103,1.33583,230.521,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-004",1.02718646183674,5,1.93103,1.33583,230.521,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-010",0.94280146631794,4,0.82039,0.516342,277.683,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-011",0.949536373376143,5,0.455772,0.386507,113.004,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-014",0.812579155409047,4,0.265067,0.2003,334.213,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-020",0.951191757934706,4,0.491754,0.3997,91.7824,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-020",0.951191757934706,4,0.491754,0.3997,91.7824,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-025",1.28454352295875,5,3.32114,2.52114,150.243,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-032",1.11574360835996,5,1.42129,1.09535,342.235,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-045",0.944137073158098,4,0.14033,0.122039,152.594,"disappear","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-079",0.932727367301529,2,0.214093,0.10045,182.52,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-087",0.832891944759791,5,0.530135,0.431484,125.132,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-087",0.832891944759791,5,0.530135,0.431484,125.132,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-088",1.03132765776113,5,0.686057,0.530735,162.733,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-094",0.939668983522327,4,0.27,0.1812,39.5601,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-094",0.939668983522327,4,0.27,0.1812,39.5601,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-095",0.948364055988369,5,9.54243,6.49565,134.737,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-099",0.941063988219902,4,1.65517,0.888456,239.75,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-099",0.941063988219902,4,1.65517,0.888456,239.75,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-101",0.942950070077099,5,0.448576,0.371814,276.082,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-105",0.933993163831242,4,2.13193,1.55052,144.368,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-108",0.849173633098827,3,0.643178,0.448876,97.3088,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-111",0.832955750604598,5,2.9997,2.18471,121.004,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-125",1.24711364177086,4,0.778711,0.573013,259.942,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-130",0.944087679415434,2,0.494753,0.4003,312.386,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-132",0.947433721887051,4,0.738831,0.522939,301.086,"color","Judged by returning"
"ABMH09TPJ72JW","wolfe1","image-133",1.02771646220899,3,0.934333,0.708846,152.069,"color","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-001",0.956936413844196,2,0.377811,0.269565,215.595,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-002",0.86993541064686,4,0.721139,0.563718,50.6063,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-003",1.11273902236017,3,3.98771,3.49955,338.457,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-004",0.929776432804902,4,1.93103,1.33583,230.521,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-005",0.94704140525522,3,2.5907,1.70105,31.6425,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-006",0.952017090047426,4,0.386807,0.313943,280.845,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-007",0.950705534773861,4,2.8036,1.35472,99.6014,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-008",0.951628893836638,5,1.15862,0.824588,249.11,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-009",0.951823035315912,4,0.47946,0.364018,34.2053,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-010",1.03358457551541,2,0.82039,0.516342,277.683,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-011",0.931966114728173,4,0.455772,0.386507,113.004,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-012",0.930949031167523,5,0.917541,0.653073,269.676,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-014",0.935708747842664,4,0.265067,0.2003,334.213,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-015",0.955735842277666,5,0.971514,0.671364,196.86,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-018",0.838156184752148,5,1.87656,1.61033,112.294,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-019",0.930999941956152,5,2.71784,2.05817,281.626,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-020",0.946452265013073,3,0.491754,0.3997,91.7824,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-021",0.872214563397586,2,1.23358,0.913943,40.4969,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-022",0.931305281421673,2,0.230285,0.174213,130.729,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-023",0.953711380427555,4,1.46447,1.03898,282.705,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-024",0.93736741751729,2,0.369415,0.225787,190.495,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-025",0.965859936807072,5,3.32114,2.52114,150.243,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-026",0.939519252618618,1,0.176312,0.143328,179.402,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-028",0.934296406819406,3,0.264468,0.213493,227.068,"disappear","Judged by returning"
"AETIZKQNUSBLB","wolfe1","image-030",0.935003151453655,2,0.662069,0.538831,109.49,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-003",0.853515696756929,5,3.98771,3.49955,338.457,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-009",0.679609571779756,4,0.47946,0.364018,34.2053,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-011",0.814913181275074,4,0.455772,0.386507,113.004,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-014",0.686278678067201,4,0.265067,0.2003,334.213,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-018",0.721480854770049,4,1.87656,1.61033,112.294,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-024",0.71155416825017,4,0.369415,0.225787,190.495,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-031",0.746478509930031,2,0.26027,0.185307,158.534,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-039",0.766487206239694,3,0.11964,0.111544,232.835,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-040",0.695218918905151,4,0.404798,0.304348,244.477,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-048",0.72296280894249,4,0.551724,0.421589,231.458,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-049",0.68421679513888,5,2.77841,1.35982,290.689,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-050",0.687885524848705,4,2.36522,1.68936,188.449,"disappear","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-080",0.723209310405111,5,1.12444,0.764018,311.827,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-081",0.704579449696299,4,1.68906,0.4006,151.442,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-082",0.704836606211404,5,4.277,1.11004,140.65,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-085",0.675686708699401,4,0.3997,0.293253,272.606,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-089",0.679972694277418,4,4.65367,2.17331,104.623,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-093",0.681241237375587,2,0.503748,0.331934,99.4585,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-103",0.707058940627596,4,0.843178,0.381409,207.086,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-105",0.802842112739074,4,2.13193,1.55052,144.368,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-107",0.687796411381295,5,1.50675,0.917241,101.39,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-109",0.708080810468231,5,2.32092,2.09599,171.828,"color","Judged by returning"
"AIRR93Z1A27VF","wolfe1","image-112",0.709269960975831,5,1.33133,0.997301,102.591,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-004",1.3698464255862,4,1.93103,1.33583,230.521,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-005",1.1856271356749,2,2.5907,1.70105,31.6425,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-014",0.847387551027395,2,0.265067,0.2003,334.213,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-015",0.829239428141389,5,0.971514,0.671364,196.86,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-018",0.833593293998456,5,1.87656,1.61033,112.294,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-023",0.839666556882433,4,1.46447,1.03898,282.705,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-026",0.829753918924975,1,0.176312,0.143328,179.402,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-028",0.830781075606361,2,0.264468,0.213493,227.068,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-039",0.826981336911994,1,0.11964,0.111544,232.835,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-049",0.835880731817395,4,2.77841,1.35982,290.689,"disappear","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-080",0.889189612047073,4,1.12444,0.764018,311.827,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-081",1.40747588529126,2,1.68906,0.4006,151.442,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-092",0.86302529622947,4,2.13253,0.393403,245.305,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-095",0.833529581758644,5,9.54243,6.49565,134.737,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-099",1.24239233137574,4,1.65517,0.888456,239.75,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-101",0.842047288509638,4,0.448576,0.371814,276.082,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-105",0.843170464519898,4,2.13193,1.55052,144.368,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-110",0.847757688392331,5,3.02249,2.74753,250.288,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-111",0.958516103423041,5,2.9997,2.18471,121.004,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-115",0.841234295506041,4,1.3979,1.0003,213.026,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-119",0.83499260373303,2,0.752924,0.486357,293.22,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-128",1.04277233749767,4,0.486957,0.341229,237.876,"color","Judged by returning"
"AJFJ6VXZJKSXD","wolfe1","image-137",0.833656996892872,5,0.937931,0.797601,120.204,"color","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-001",1.04099769242349,2,0.377811,0.269565,215.595,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-002",0.829303772831025,2,0.721139,0.563718,50.6063,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-003",1.16899807727899,4,3.98771,3.49955,338.457,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-004",0.955206537541942,5,1.93103,1.33583,230.521,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-007",1.03574983731966,2,2.8036,1.35472,99.6014,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-008",1.02300539724993,4,1.15862,0.824588,249.11,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-009",0.964778022022376,2,0.47946,0.364018,34.2053,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-011",1.0379441552031,4,0.455772,0.386507,113.004,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-014",0.961373627594801,2,0.265067,0.2003,334.213,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-015",1.13991055587568,4,0.971514,0.671364,196.86,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-023",0.948021533141104,2,1.46447,1.03898,282.705,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-030",1.06412090582962,4,0.662069,0.538831,109.49,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-046",1.16722869417599,1,0.254873,0.237181,356.187,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-050",1.20076844478317,2,2.36522,1.68936,188.449,"disappear","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-095",1.02255208418501,5,9.54243,6.49565,134.737,"color","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-099",1.04367658560272,1,1.65517,0.888456,239.75,"color","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-101",1.10147211700024,2,0.448576,0.371814,276.082,"color","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-103",0.949487589946504,4,0.843178,0.381409,207.086,"color","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-120",0.835563751669097,1,1.15832,0.967448,163.132,"color","Judged by returning"
"AMPMTF5IAAMK8","wolfe1","image-135",0.811306840081336,5,0.47976,0.376912,115.421,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-001",0.926805310111606,3,0.377811,0.269565,215.595,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-002",1.04012744178146,4,0.721139,0.563718,50.6063,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-003",0.977083120315853,5,3.98771,3.49955,338.457,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-013",1.02681915924123,4,0.172714,0.152624,322.416,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-021",1.11237036552583,3,1.23358,0.913943,40.4969,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-023",0.930388618244322,5,1.46447,1.03898,282.705,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-026",1.02069267868203,2,0.176312,0.143328,179.402,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-028",1.02077548819356,4,0.264468,0.213493,227.068,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-029",1.04598760566097,3,0.326237,0.274663,132.966,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-034",1.17321541471489,3,0.253673,0.194603,165.076,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-037",1.03257847192431,4,1.12144,0.86087,161.929,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-039",1.33037318318309,3,0.11964,0.111544,232.835,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-040",1.02156139203735,2,0.404798,0.304348,244.477,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-041",0.839352328895421,3,0.734633,0.572414,293.537,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-049",1.11293997608408,5,2.77841,1.35982,290.689,"disappear","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-077",1.37053159344308,5,0.857571,0.610495,95.3834,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-089",1.01076623351843,5,4.65367,2.17331,104.623,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-096",1.1002671293576,3,0.286957,0.0866567,123.968,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-097",1.16832066551887,1,0.791604,0.628186,258.008,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-100",0.943890048248473,4,1.14993,0.986207,288.862,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-103",1.02292301187894,2,0.843178,0.381409,207.086,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-107",1.10744740952361,2,1.50675,0.917241,101.39,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-112",0.949097125112916,4,1.33133,0.997301,102.591,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-119",0.946746935033585,3,0.752924,0.486357,293.22,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-127",0.950705534773861,3,1.31687,0.651527,202.2,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-128",0.94141204037355,1,0.486957,0.341229,237.876,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-136",0.825945143203848,5,2.9931,1.74033,276.134,"color","Judged by returning"
"ASCTCB5BHNS43","wolfe1","image-137",1.1231326643109,5,0.937931,0.797601,120.204,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-002",0.939519252618618,4,0.721139,0.563718,50.6063,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-008",0.938919812244772,4,1.15862,0.824588,249.11,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-011",0.936664513000075,3,0.455772,0.386507,113.004,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-018",0.829110710155295,5,1.87656,1.61033,112.294,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-029",0.943296614566655,3,0.326237,0.274663,132.966,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-030",0.936262341903478,4,0.662069,0.538831,109.49,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-034",0.937016107464814,4,0.253673,0.194603,165.076,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-041",1.03100428136354,3,0.734633,0.572414,293.537,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-042",1.03634938803184,3,0.172114,0.13913,206.816,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-046",0.9451730461739,1,0.254873,0.237181,356.187,"disappear","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-077",0.817168572381056,4,0.857571,0.610495,95.3834,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-078",0.932524497050542,5,1.35352,0.936432,94.0319,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-083",0.819214799882384,3,0.734033,0.587406,101.02,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-085",1.18363990422135,2,0.3997,0.293253,272.606,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-095",0.94255368033421,5,9.54243,6.49565,134.737,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-096",0.844290743254343,1,0.286957,0.0866567,123.968,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-103",0.956072336995183,1,0.843178,0.381409,207.086,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-106",0.94056628649009,3,0.665245,0.527079,243.742,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-109",1.18698457216006,5,2.32092,2.09599,171.828,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-112",0.824581376233483,3,1.33133,0.997301,102.591,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-113",0.960993708942336,4,0.924138,0.704648,63.6318,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-114",0.830716949436898,5,2.44078,2.14513,299.977,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-123",1.03458835371362,1,0.232384,0.185607,283.769,"color","Judged by returning"
"AT6LDQNLKTUSE","wolfe1","image-128",1.32649971472504,2,0.486957,0.341229,237.876,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-006",0.95390459341346,4,0.386807,0.313943,280.845,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-007",0.833911715071378,2,2.8036,1.35472,99.6014,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-008",0.828079590556746,3,1.15862,0.824588,249.11,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-009",0.957271979992943,3,0.47946,0.364018,34.2053,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-015",0.834357112718405,3,0.971514,0.671364,196.86,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-018",0.842609239610562,3,1.87656,1.61033,112.294,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-024",0.82936810798882,3,0.369415,0.225787,190.495,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-031",0.971924949184191,2,0.26027,0.185307,158.534,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-038",1.1167737269759,1,0.396702,0.295652,241.205,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-044",0.946255707199397,4,0.215892,0.15982,244.393,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-046",0.952695599586917,2,0.254873,0.237181,356.187,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-047",0.945960703577569,2,0.124138,0.10015,194.743,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-050",0.947482736556919,4,2.36522,1.68936,188.449,"disappear","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-082",0.85448822504443,4,4.277,1.11004,140.65,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-085",0.835880731817395,3,0.3997,0.293253,272.606,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-091",0.831357785442068,4,0.984408,0.675862,170.449,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-092",1.24536458763476,4,2.13253,0.393403,245.305,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-093",0.950267468013588,2,0.503748,0.331934,99.4585,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-110",0.956792520370495,4,3.02249,2.74753,250.288,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-114",0.835500327867319,5,2.44078,2.14513,299.977,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-118",0.856668483611535,4,0.22039,0.197001,287.124,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-122",0.869055618701908,3,1.30615,0.712444,196.4,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-131",0.841922311679451,3,0.618911,0.484241,82.6075,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-134",1.12596896309256,4,0.849175,0.616792,233.985,"color","Judged by returning"
"ATR0C90ELOATI","wolfe1","image-135",0.8252313231999,4,0.47976,0.376912,115.421,"color","Judged by returning"
"AU0KL60G7FCCK","wolfe1","image-007",1.09461086303214,3,2.8036,1.35472,99.6014,"disappear","Judged by returning"
"AU0KL60G7FCCK","wolfe1","image-008",1.36027145440294,4,1.15862,0.824588,249.11,"disappear","Judged by returning"
"AU0KL60G7FCCK","wolfe1","image-010",0.997342690601622,3,0.82039,0.516342,277.683,"disappear","Judged by returning"
