"workerId","RT","image_1_text","image_2_text","database","image"
"ADFR737E4CDIK",27.383,"water rotated","water rotated","wolfe2","012_L_tubaccesory"
"ADFR737E4CDIK",27.322,"beautiful","beautiful","wolfe2","037_L_towel"
"ADFR737E4CDIK",21.109,"water juck","water juck","wolfe2","011_L_parfum"
"ADFR737E4CDIK",11.216,"cow","no cow","wolfe2","cow"
"ADFR737E4CDIK",21.393,"see the airoplane","no objective","wolfe2","airplane"
"AMA5A7C89RJVP",59.329365,"a modern looking house with no logs in their fireplace","a modern looking house with a log in their fireplace","wolfe2","017_R_wood"
"AMA5A7C89RJVP",62.7564,"a lakeside house with a door open looking out at a lake with no ducks","a lakeside house with a door open looking out a lake with ducks in it","wolfe2","003_R_ducks"
"AMA5A7C89RJVP",75.158035,"an empty salon containing two portraits of women","an empty salon containing one portrait of a woman","wolfe2","089_R_poster"
"AMA5A7C89RJVP",70.1854,"a modern dining room with a three candlesticks hanging off the wall","a modern dining room with two candlesticks hanging off the wall","wolfe2","099_R_sconce"
"AMA5A7C89RJVP",52.6126,"an artistic building with one light hanging from the deck","an artistic building with two lights hanging from the deck","wolfe2","019_R_lamp_sized"
"AMA5A7C89RJVP",30.746945,"a modern bedroom with a remote on the nighstand","a modern bedroom with an empty nightstand","wolfe2","121_R_car"
"AMA5A7C89RJVP",20.96594,"a modern bedroom with an empty nightstand","a modern bedroom with a phone on the nightstand","wolfe2","045_R_musicdock"
"AMA5A7C89RJVP",33.296775,"a modern living room with no clock in the cupboard","a modern living room with a clock in the cupboard","wolfe2","043_R_clock"
"AMA5A7C89RJVP",32.66163,"a disorganized bathroom with a towel holder attached to the wall","a disorganized bathroom without a towel holder on the wall","wolfe2","087_R_towelhandle"
"AMA5A7C89RJVP",32.555275,"an unkempt bedroom with a towel on the floor","an unkempt bedroom with no towel on the floor","wolfe2","098_R_slippers"
"AMA5A7C89RJVP",27.62498,"a bedroom with a vase on the shelf","a bedroom without a vase on the shelf","wolfe2","033_R_vase"
"AMA5A7C89RJVP",23.491055,"a living room with a box on the table","a living room without a box on the table","wolfe2","086_R_book"
"AMA5A7C89RJVP",9.26202,"a cow on a field","a grass field","wolfe2","cow"
"AMA5A7C89RJVP",15.42825,"a plane in the evening sky","an evening sk","wolfe2","airplane"
"AOP9WB55GYGL7",64.46925,"a sink and counter in a room.","a sink and counter in a room with handtowels add the the bottom shelf.num_enter","wolfe2","024_R_towels"
"AOP9WB55GYGL7",66.57477,"a room with windows for walls. lots of plants.f","a room with windows for walls that has a vase on the floor by one of the potted plants.","wolfe2","111_R_pot"
"AOP9WB55GYGL7",28.726955,"a kitchen with 3 in ceiling lights.","a kitchen with 4 in ceiling lights.","wolfe2","075_R_light"
"AOP9WB55GYGL7",136.287215,"a modern looking bathroom with one cup on the counter.","a modern looking bathroom with two cups on the counter.","wolfe2","028_R_vase"
"AOP9WB55GYGL7",56.45215,"a bedroom with a lot of pink in it . with a nightstand that has a furry surface.","a bedroom that has a lot of pink in it with a purse on the nightstand that has a furry surface.","wolfe2","058_R_clutch"
"AOP9WB55GYGL7",71.95445,"a modern looking living room that has 1 ceiling beam.","a modern looking living room that has 2 ceiling beams.","wolfe2","031_R_log"
"AOP9WB55GYGL7",46.73989,"a modern looking living room with one ceiling light.","a modern looking living room with two ceiling lights. ","wolfe2","015_R_ceilinglight"
"AOP9WB55GYGL7",38.53545,"a library with 2 circular trash bins.","a library with 3 circular trash bins.","wolfe2","057_R_bin"
"AOP9WB55GYGL7",33.850295,"a hotel room with a view of the city.","a hotel room with a view of the city that has a tower in the background.","wolfe2","004_R_electricalgrid"
"AOP9WB55GYGL7",44.830405,"a meeting room with a brown shelf.","a meeting room that has a picture on the brown shelf. ","wolfe2","067_R_painting"
"AOP9WB55GYGL7",34.335245,"a dinning room that only has two pictures above the cabinet.","a dinning room that has three pictures above the cabinet.","wolfe2","040_R_painting"
"AOP9WB55GYGL7",39.151355,"a dinning room that has a bin between the potted plant and the wall.","a dinning room that does not a bin between the potted plant and the wall.","wolfe2","116_R_basket"
"AOP9WB55GYGL7",19.855695,"a cow grazing in a field.","a field that has no cow in it.","wolfe2","cow"
"AOP9WB55GYGL7",27.11845,"a airplane flying in the sunset.","a sunset with no airplane.","wolfe2","airplane"
